,district_x,name,address_x,city,original_name_x,Match,simple_name,district_y,status,address_y,Score,,,
1179,LAUSD,robert-e-peary-middle-school-gifted-magnet,1415 W Gardena Blvd,Gardena,Robert E Peary Middle School Gifted Magnet,"[('robert e peary middle', 90.0, 'robert-e-peary-middle')]",robert-e-peary-middle,,,,90,,,
1180,LAUSD,robert-e-peary-middle-school-steam-magnet,1415 W Gardena Blvd,Gardena,Robert E Peary Middle School STEAM Magnet,"[('robert e peary middle', 90.0, 'robert-e-peary-middle')]",robert-e-peary-middle,,,,90,,,
1181,LAUSD,robert-f-kennedy-elementary,4010 E Ramboz Drive,Los Angeles,Robert F Kennedy Elementary,"[('robert f kennedy elementary', 100.0, 'robert-f-kennedy-elementary')]",robert-f-kennedy-elementary,Compton Unified,Active,1305 South Oleander St.,100,,,
1182,LAUSD,robert-f-kennedy-elementary,4010 E Ramboz Drive,Los Angeles,Robert F Kennedy Elementary,"[('robert f kennedy elementary', 100.0, 'robert-f-kennedy-elementary')]",robert-f-kennedy-elementary,Los Angeles Unified,Active,4010 East Ramboz Dr.,100,,,
1183,LAUSD,robert-f-kennedy-elementary,4010 E Ramboz Drive,Los Angeles,Robert F Kennedy Elementary,"[('robert f kennedy elementary', 100.0, 'robert-f-kennedy-elementary')]",robert-f-kennedy-elementary,Franklin-McKinley Elementary,Active,1602 Lucretia Ave.,100,,,
1184,LAUSD,robert-frost-middle-school,12314 Bradford Pl,Granada Hills,Robert Frost Middle School,"[('robert frost middle', 95.0, 'robert-frost-middle')]",robert-frost-middle,,,,95,,,
1185,LAUSD,robert-frost-middle-school-gifted/music-conserv-magnet,12314 Bradford Pl,Granada Hills,Robert Frost Middle School Gifted/Music Conserv Magnet,"[('robert frost middle', 90.0, 'robert-frost-middle')]",robert-frost-middle,,,,90,,,
1186,LAUSD,robert-frost-middle-school-steam-magnet,12314 Bradford Pl,Granada Hills,Robert Frost Middle School STEAM Magnet,"[('robert frost middle', 90.0, 'robert-frost-middle')]",robert-frost-middle,,,,90,,,
1187,LAUSD,robert-fulton-college-prep-communication-arts/music-magnet,7477 Kester Ave,Van Nuys,Robert Fulton College Prep Communication Arts/Music Magnet,[],,,,,,,,
1188,LAUSD,robert-fulton-college-preparatory-school,7477 Kester Ave,Van Nuys,Robert Fulton College Preparatory School,"[('robert fulton college preparatory', 95.0, 'robert-fulton-college-preparatory')]",robert-fulton-college-preparatory,,,,95,,,
1189,LAUSD,robert-h-lewis-continuation-high,12508 Wicks St,Sun Valley,Robert H Lewis Continuation High,"[('robert h lewis continuation', 95.0, 'robert-h-lewis-continuation')]",robert-h-lewis-continuation,,,,95,,,
1190,LAUSD,robert-hill-lane-elementary,1500 Avenida Cesar Chavez,Monterey Park,Robert Hill Lane Elementary,"[('robert hill lane elementary', 100.0, 'robert-hill-lane-elementary')]",robert-hill-lane-elementary,Los Angeles Unified,Active,1500 Avenida Cesar Chavez,100,,,
1191,LAUSD,robert-louis-stevenson-college-&-career-prep,725 S Indiana St,Los Angeles,Robert Louis Stevenson College & Career Prep,[],,,,,,,,
1192,LAUSD,robert-louis-stevenson-college-&-career-prep-comm-arts-mag,725 S Indiana St,Los Angeles,Robert Louis Stevenson College & Career Prep Comm Arts Mag,[],,,,,,,,
1193,LAUSD,robert-louis-stevenson-college-&-career-prep-gifted-magnet,725 S Indiana St,Los Angeles,Robert Louis Stevenson College & Career Prep Gifted Magnet,[],,,,,,,,
1194,LAUSD,rockdale-visual-&-performing-arts-magnet,1303 Yosemite Dr,Los Angeles,Rockdale Visual & Performing Arts Magnet,"[('rockdale visual   performing arts magnet', 100.0, 'rockdale-visual-&-performing-arts-magnet')]",rockdale-visual-&-performing-arts-magnet,Los Angeles Unified,Active,1303 Yosemite Dr.,100,,,
1195,LAUSD,roosevelt-senior-high-science/tech/math-magnet,456 S Mathews St,Los Angeles,Roosevelt Senior High Science/Tech/Math Magnet,[],,,,,,,,
1196,LAUSD,rosa-parks-learning-center,8855 Noble Ave,North Hills,Rosa Parks Learning Center,"[('rosa parks learning center', 100.0, 'rosa-parks-learning-center')]",rosa-parks-learning-center,Los Angeles Unified,Active,8855 Noble Ave.,100,,,
1197,LAUSD,roscoe-elementary,10765 Strathern St,Sun Valley,Roscoe Elementary,"[('roscoe elementary', 100.0, 'roscoe-elementary')]",roscoe-elementary,Los Angeles Unified,Active,10765 Strathern St.,100,,,
1198,LAUSD,roscoe-elementary-dl-two-way-ime-spanish,10765 Strathern St,Sun Valley,Roscoe Elementary DL Two-Way Ime Spanish,"[('roscoe elementary', 90.0, 'roscoe-elementary')]",roscoe-elementary,,,,90,,,
1199,LAUSD,roscomare-road-elementary,2425 Roscomare Rd,Los Angeles,Roscomare Road Elementary,"[('roscomare road elementary', 100.0, 'roscomare-road-elementary')]",roscomare-road-elementary,Los Angeles Unified,Active,2425 Roscomare Rd.,100,,,
1200,LAUSD,rosemont-avenue-elementary,421 N Rosemont Ave,Los Angeles,Rosemont Avenue Elementary,"[('rosemont avenue elementary', 100.0, 'rosemont-avenue-elementary')]",rosemont-avenue-elementary,Los Angeles Unified,Active,421 North Rosemont Ave.,100,,,
1201,LAUSD,rosewood-avenue-elementary-urban-planning/design-magnet,503 N Croft Ave,Los Angeles,Rosewood Avenue Elementary Urban Planning/Design Magnet,"[('rosewood avenue elementary', 90.0, 'rosewood-avenue-elementary')]",rosewood-avenue-elementary,,,,90,,,
1202,LAUSD,rowan-avenue-elementary,600 S Rowan Ave,Los Angeles,Rowan Avenue Elementary,"[('rowan avenue elementary', 100.0, 'rowan-avenue-elementary')]",rowan-avenue-elementary,Los Angeles Unified,Active,600 South Rowan Ave.,100,,,
1203,LAUSD,rowan-avenue-elementary-dl-two-way-im-spanish,600 S Rowan Ave,Los Angeles,Rowan Avenue Elementary DL Two-Way Im Spanish,"[('rowan avenue elementary', 90.0, 'rowan-avenue-elementary')]",rowan-avenue-elementary,,,,90,,,
1204,LAUSD,roy-romer-middle-gifted/humanities-magnet,6501 Laurel Canyon Blvd,North Hollywood,Roy Romer Middle Gifted/Humanities Magnet,"[('roy romer middle', 90.0, 'roy-romer-middle')]",roy-romer-middle,,,,90,,,
1205,LAUSD,roy-romer-middle-school,6501 Laurel Canyon Blvd,North Hollywood,Roy Romer Middle School,"[('roy romer middle', 95.0, 'roy-romer-middle')]",roy-romer-middle,,,,95,,,
1206,LAUSD,roy-romer-middle-school-stem-magnet,6501 Laurel Canyon Blvd,North Hollywood,Roy Romer Middle School STEM Magnet,"[('roy romer middle', 90.0, 'roy-romer-middle')]",roy-romer-middle,,,,90,,,
1207,LAUSD,rudecinda-sepulveda-dodson-middle-school,28014 Montereina Dr,Rancho Palos Verdes,Rudecinda Sepulveda Dodson Middle School,"[('rudecinda sepulveda dodson middle', 95.0, 'rudecinda-sepulveda-dodson-middle')]",rudecinda-sepulveda-dodson-middle,,,,95,,,
1208,LAUSD,rudecinda-sepulveda-dodson-middle-school-gifted-magnet,28014 Montereina Dr,Rancho Palos Verdes,Rudecinda Sepulveda Dodson Middle School Gifted Magnet,"[('rudecinda sepulveda dodson middle', 90.0, 'rudecinda-sepulveda-dodson-middle')]",rudecinda-sepulveda-dodson-middle,,,,90,,,
1209,LAUSD,rudecinda-sepulveda-dodson-ms-visual/performing-arts-magnet,28014 Montereina Dr,Rancho Palos Verdes,Rudecinda Sepulveda Dodson MS Visual/Performing Arts Magnet,[],,,,,,,,
1210,LAUSD,russell-elementary,1263 E Firestone Blvd,Los Angeles,Russell Elementary,"[('russell elementary', 100.0, 'russell-elementary')]",russell-elementary,Los Angeles Unified,Active,1263 East Firestone Blvd.,100,,,
1211,LAUSD,russell-elementary-gifted-magnet,1263 E Firestone Blvd,Los Angeles,Russell Elementary Gifted Magnet,"[('russell elementary', 90.0, 'russell-elementary')]",russell-elementary,,,,90,,,
1212,LAUSD,sal-castro-middle-school,1575 W 2nd St,Los Angeles,Sal Castro Middle School,"[('sal castro middle', 95.0, 'sal-castro-middle')]",sal-castro-middle,,,,95,,,
1213,LAUSD,sally-ride-elementary:-a-smart-academy,1041 E 46th St,Los Angeles,Sally Ride Elementary: A Smart Academy,"[('sally ride elementary  a smart academy', 100.0, 'sally-ride-elementary:-a-smart-academy')]",sally-ride-elementary:-a-smart-academy,Los Angeles Unified,Active,1041 East 46th St.,100,,,
1214,LAUSD,samuel-gompers-middle-school,234 E 112th St,Los Angeles,Samuel Gompers Middle School,"[('samuel gompers middle', 95.0, 'samuel-gompers-middle')]",samuel-gompers-middle,,,,95,,,
1215,LAUSD,samuel-gompers-middle-school-steam-magnet,234 E 112th St,Los Angeles,Samuel Gompers Middle School STEAM Magnet,"[('gompers', 90.0, 'gompers')]",gompers,,,,90,,,
1216,LAUSD,samuel-gompers-ms-university-pathways-medical-magnet-academy,11227 S San Pedro St,Los Angeles,Samuel Gompers MS University Pathways Medical Magnet Academy,"[('university pathways medical magnet academy', 95.0, 'university-pathways-medical-magnet-academy')]",university-pathways-medical-magnet-academy,,,,95,,,
1217,LAUSD,san-antonio-continuation-high,2911 Belgrave Ave,Huntington Park,San Antonio Continuation High,"[('san antonio high  continuation', 95.0, 'san-antonio-high-(continuation)')]",san-antonio-high-(continuation),,,,95,,,
1218,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Los Angeles Unified,Active,6222 State St.,100,,,
1219,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Pomona Unified,Active,855 East Kingsley Ave.,100,,,
1220,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,San Antonio Union Elementary,Active,67550 Lockwood/Jolon Rd.,100,,,
1221,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Ontario-Montclair,Closed,644 West D St.,100,,,
1222,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Alum Rock Union Elementary,Active,1721 East San Antonio St.,100,,,
1223,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Cupertino Union,Closed,1030 Astoria Dr.,100,,,
1224,LAUSD,san-antonio-elementary,6222 State St,Huntington Park,San Antonio Elementary,"[('san antonio elementary', 100.0, 'san-antonio-elementary')]",san-antonio-elementary,Ojai Unified,Active,650 Carne Rd.,100,,,
1225,LAUSD,san-antonio-elementary-stem-magnet,6222 State St,Huntington Park,San Antonio Elementary STEM Magnet,"[('san antonio elementary', 90.0, 'san-antonio-elementary')]",san-antonio-elementary,,,,90,,,
1226,LAUSD,san-fernando-elementary,1130 Mott St,San Fernando,San Fernando Elementary,"[('san fernando elementary', 100.0, 'san-fernando-elementary')]",san-fernando-elementary,Los Angeles Unified,Active,1130 Mott St.,100,,,
1227,LAUSD,san-fernando-elementary-dl-two-way-im-spanish,1130 Mott St,San Fernando,San Fernando Elementary DL Two-Way Im Spanish,"[('san fernando elementary', 90.0, 'san-fernando-elementary')]",san-fernando-elementary,,,,90,,,
1228,LAUSD,san-fernando-middle-school,130 N Brand Blvd,San Fernando,San Fernando Middle School,"[('san fernando middle', 95.0, 'san-fernando-middle')]",san-fernando-middle,,,,95,,,
1229,LAUSD,san-fernando-ms-institute-of-applied-media-(sfiam),130 N Brand Blvd,San Fernando,San Fernando MS Institute of Applied Media (SFIAM),"[('san fernando institute of applied media', 95.0, 'san-fernando-institute-of-applied-media')]",san-fernando-institute-of-applied-media,,,,95,,,
1230,LAUSD,san-fernando-senior-high,11133 O'Melveny Ave,San Fernando,San Fernando Senior High,"[('san fernando senior high', 100.0, 'san-fernando-senior-high')]",san-fernando-senior-high,Los Angeles Unified,Active,11133 O'Melveny Ave.,100,,,
1231,LAUSD,san-fernando-senior-high-science/tech/math-magnet,11133 O'Melveny Ave,San Fernando,San Fernando Senior High Science/Tech/Math Magnet,"[('san fernando senior high', 90.0, 'san-fernando-senior-high')]",san-fernando-senior-high,,,,90,,,
1232,LAUSD,san-gabriel-avenue-elementary,8628 San Gabriel Ave,South Gate,San Gabriel Avenue Elementary,"[('san gabriel avenue elementary', 100.0, 'san-gabriel-avenue-elementary')]",san-gabriel-avenue-elementary,Los Angeles Unified,Active,8628 San Gabriel Ave.,100,,,
1233,LAUSD,san-gabriel-avenue-elementary-dl-two-way-im-spanish,8628 San Gabriel Av,South Gate,San Gabriel Avenue Elementary DL Two-Way Im Spanish,"[('san gabriel avenue elementary', 90.0, 'san-gabriel-avenue-elementary')]",san-gabriel-avenue-elementary,,,,90,,,
1234,LAUSD,san-jose-street-elementary,14928 Clymer St,Mission Hills,San Jose Street Elementary,"[('san jose street elementary', 100.0, 'san-jose-street-elementary')]",san-jose-street-elementary,Los Angeles Unified,Active,14928 Clymer St.,100,,,
1235,LAUSD,san-jose-street-elementary-highly-gifted-magnet,14928 Clymer St,Mission Hills,San Jose Street Elementary Highly Gifted Magnet,"[('san jose street elementary', 90.0, 'san-jose-street-elementary')]",san-jose-street-elementary,,,,90,,,
1236,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,Mt. Diablo Unified,Closed,245 El Divisadero,100,,,
1237,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,Los Angeles Unified,Active,9801 San Miguel Ave.,100,,,
1238,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,Lemon Grove,Active,7059 San Miguel Ave.,100,,,
1239,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,San Francisco Unified,Closed,300 Seneca Ave.,100,,,
1240,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,Sunnyvale,Active,777 San Miguel Ave.,100,,,
1241,LAUSD,san-miguel-elementary,9801 San Miguel Ave,South Gate,San Miguel Elementary,"[('san miguel elementary', 100.0, 'san-miguel-elementary')]",san-miguel-elementary,Mark West Union Elementary,Active,5350 Faught Rd.,100,,,
1242,LAUSD,san-miguel-elementary-dl-two-way-im-spanish,9801 San Miguel Ave,South Gate,San Miguel Elementary DL Two-Way Im Spanish,"[('san miguel elementary', 90.0, 'san-miguel-elementary')]",san-miguel-elementary,,,,90,,,
1243,LAUSD,san-miguel-elementary-dl-world-lang-im-mandarin,9801 San Miguel Av,South Gate,San Miguel Elementary DL World Lang Im Mandarin,"[('san miguel elementary', 90.0, 'san-miguel-elementary')]",san-miguel-elementary,,,,90,,,
1244,LAUSD,san-miguel-elementary-steam-magnet,9801 San Miguel Ave,South Gate,San Miguel Elementary STEAM Magnet,"[('san miguel elementary', 90.0, 'san-miguel-elementary')]",san-miguel-elementary,,,,90,,,
1245,LAUSD,san-pascual-avenue-elementary-steam-magnet,815 San Pascual Ave,Los Angeles,San Pascual Avenue Elementary STEAM Magnet,"[('avenue elementary', 90.0, 'avenue-elementary')]",avenue-elementary,,,,90,,,
1246,LAUSD,san-pedro-senior-high,1001 W 15th St,San Pedro,San Pedro Senior High,"[('san pedro senior high', 100.0, 'san-pedro-senior-high')]",san-pedro-senior-high,Los Angeles Unified,Active,1001 West 15th St.,100,,,
1247,LAUSD,san-pedro-senior-high-gifted-steam-magnet,1001 W 15th St,San Pedro,San Pedro Senior High Gifted STEAM Magnet,"[('san pedro senior high', 90.0, 'san-pedro-senior-high')]",san-pedro-senior-high,,,,90,,,
1248,LAUSD,san-pedro-senior-high-marine-science/tech/math-magnet,3210 S Alma St,San Pedro,San Pedro Senior High Marine Science/Tech/Math Magnet,"[('san pedro senior high', 90.0, 'san-pedro-senior-high')]",san-pedro-senior-high,,,,90,,,
1249,LAUSD,san-pedro-senior-high-police-academy-magnet,3210 S Alma St,San Pedro,San Pedro Senior High Police Academy Magnet,"[('san pedro senior high', 90.0, 'san-pedro-senior-high')]",san-pedro-senior-high,,,,90,,,
1250,LAUSD,san-pedro-senior-high-visual/perf-arts-magnet,1001 W 15th St,San Pedro,San Pedro Senior High Visual/Perf Arts Magnet,"[('san pedro senior high', 90.0, 'san-pedro-senior-high')]",san-pedro-senior-high,,,,90,,,
1251,LAUSD,san-pedro-street-elementary,1635 S San Pedro St,Los Angeles,San Pedro Street Elementary,"[('san pedro street elementary', 100.0, 'san-pedro-street-elementary')]",san-pedro-street-elementary,Los Angeles Unified,Active,1635 South San Pedro St.,100,,,
1252,LAUSD,santee-education-complex,1921 S Maple Ave,Los Angeles,Santee Education Complex,"[('santee education complex', 100.0, 'santee-education-complex')]",santee-education-complex,Los Angeles Unified,Active,1921 South Maple Ave.,100,,,
1253,LAUSD,sara-coughlin-elementary-school,11035 Borden Ave,Pacoima,Sara Coughlin Elementary School,"[('sara coughlin elementary', 95.0, 'sara-coughlin-elementary')]",sara-coughlin-elementary,,,,95,,,
1254,LAUSD,saticoy-elementary,7850 Ethel Ave,North Hollywood,Saticoy Elementary,"[('saticoy elementary', 100.0, 'saticoy-elementary')]",saticoy-elementary,Los Angeles Unified,Active,7850 Ethel Ave.,100,,,
1255,LAUSD,saticoy-elementary-dl-two-way-im-armenian,7850 Ethel Ave,North Hollywood,Saticoy Elementary DL Two-Way Im Armenian,"[('saticoy elementary', 90.0, 'saticoy-elementary')]",saticoy-elementary,,,,90,,,
1256,LAUSD,saturn-street-elementary,5360 Saturn St,Los Angeles,Saturn Street Elementary,"[('saturn street elementary', 100.0, 'saturn-street-elementary')]",saturn-street-elementary,Los Angeles Unified,Active,5360 Saturn St.,100,,,
1257,LAUSD,saturn-street-elementary-arts/media-magnet,5360 Saturn St,Los Angeles,Saturn Street Elementary Arts/Media Magnet,"[('saturn street elementary', 90.0, 'saturn-street-elementary')]",saturn-street-elementary,,,,90,,,
1258,LAUSD,secondary-community-day-school,727 S Wilson St,Los Angeles,Secondary Community Day School,"[('community day', 90.0, 'community-day')]",community-day,,,,90,,,
1259,LAUSD,serrania-avenue-charter-for-enriched-studies,5014 Serrania Ave,Woodland Hills,Serrania Avenue Charter for Enriched Studies,"[('serrania avenue charter for enriched studies', 100.0, 'serrania-avenue-charter-for-enriched-studies')]",serrania-avenue-charter-for-enriched-studies,Los Angeles Unified,Active,5014 Serrania Ave.,100,,,
